step,res_total,res_max,dt
2458,4.53118752e-03,2.64379481e-04,4.73111863e-12
2459,4.52826568e-03,2.64203943e-04,4.72803857e-12
2460,4.52534678e-03,2.64028582e-04,4.72496166e-12
2461,4.52243083e-03,2.63853398e-04,4.72188788e-12
2462,4.51951782e-03,2.63678391e-04,4.71881723e-12
2463,4.51660774e-03,2.63503560e-04,4.71574971e-12
2464,4.51370060e-03,2.63328906e-04,4.71268532e-12
2465,4.51079638e-03,2.63154427e-04,4.70962404e-12
2466,4.50789508e-03,2.62980125e-04,4.70656587e-12
2467,4.50499670e-03,2.62805998e-04,4.70351081e-12
2468,4.50210124e-03,2.62632046e-04,4.70045885e-12
2469,4.49920868e-03,2.62458269e-04,4.69740999e-12
2470,4.49631903e-03,2.62284668e-04,4.69436423e-12
2471,4.49343228e-03,2.62111241e-04,4.69132155e-12
2472,4.49054842e-03,2.61937988e-04,4.68828196e-12
2473,4.48766746e-03,2.61764909e-04,4.68524544e-12
2474,4.48478938e-03,2.61592004e-04,4.68221201e-12
2475,4.48191419e-03,2.61419273e-04,4.67918164e-12
2476,4.47904187e-03,2.61246715e-04,4.67615433e-12
2477,4.47617243e-03,2.61074330e-04,4.67313009e-12
2478,4.47330586e-03,2.60902118e-04,4.67010890e-12
2479,4.47044215e-03,2.60730079e-04,4.66709077e-12
2480,4.46758130e-03,2.60558212e-04,4.66407568e-12
2481,4.46472331e-03,2.60386517e-04,4.66106363e-12
2482,4.46186817e-03,2.60214994e-04,4.65805462e-12
2483,4.45901588e-03,2.60043643e-04,4.65504864e-12
2484,4.45616644e-03,2.59872464e-04,4.65204569e-12
2485,4.45331983e-03,2.59701455e-04,4.64904577e-12
2486,4.45047606e-03,2.59530618e-04,4.64604886e-12
2487,4.44763512e-03,2.59359951e-04,4.64305497e-12
2488,4.44479701e-03,2.59189455e-04,4.64006409e-12
2489,4.44196172e-03,2.59019129e-04,4.63707621e-12
2490,4.43912925e-03,2.58848973e-04,4.63409133e-12
2491,4.43629959e-03,2.58678987e-04,4.63110945e-12
2492,4.43347275e-03,2.58509171e-04,4.62813056e-12
2493,4.43064871e-03,2.58339524e-04,4.62515466e-12
2494,4.42782747e-03,2.58170046e-04,4.62218174e-12
2495,4.42500903e-03,2.58000737e-04,4.61921180e-12
2496,4.42219338e-03,2.57831596e-04,4.61624484e-12
2497,4.41938052e-03,2.57662624e-04,4.61328084e-12
2498,4.41657045e-03,2.57493820e-04,4.61031981e-12
2499,4.41376315e-03,2.57325184e-04,4.60736174e-12
2500,4.41095864e-03,2.57156716e-04,4.60440662e-12
2501,4.40815690e-03,2.56988415e-04,4.60145446e-12
2502,4.40535793e-03,2.56820281e-04,4.59850525e-12
2503,4.40256172e-03,2.56652315e-04,4.59555897e-12
2504,4.39976827e-03,2.56484515e-04,4.59261564e-12
2505,4.39697758e-03,2.56316882e-04,4.58967524e-12
2506,4.39418964e-03,2.56149415e-04,4.58673777e-12
2507,4.39140445e-03,2.55982114e-04,4.58380322e-12
2508,4.38862201e-03,2.55814979e-04,4.58087160e-12
2509,4.38584230e-03,2.55648010e-04,4.57794289e-12
2510,4.38306534e-03,2.55481207e-04,4.57501710e-12
2511,4.38029110e-03,2.55314568e-04,4.57209421e-12
2512,4.37751959e-03,2.55148094e-04,4.56917423e-12
2513,4.37475081e-03,2.54981786e-04,4.56625715e-12
2514,4.37198475e-03,2.54815641e-04,4.56334296e-12
2515,4.36922141e-03,2.54649661e-04,4.56043167e-12
2516,4.36646078e-03,2.54483846e-04,4.55752326e-12
2517,4.36370285e-03,2.54318194e-04,4.55461773e-12
2518,4.36094764e-03,2.54152705e-04,4.55171509e-12
2519,4.35819512e-03,2.53987380e-04,4.54881531e-12
2520,4.35544530e-03,2.53822218e-04,4.54591841e-12
2521,4.35269817e-03,2.53657220e-04,4.54302437e-12
2522,4.34995373e-03,2.53492384e-04,4.54013320e-12
2523,4.34721198e-03,2.53327710e-04,4.53724488e-12
2524,4.34447291e-03,2.53163199e-04,4.53435941e-12
2525,4.34173652e-03,2.52998850e-04,4.53147680e-12
2526,4.33900280e-03,2.52834663e-04,4.52859702e-12
2527,4.33627175e-03,2.52670637e-04,4.52572009e-12
2528,4.33354336e-03,2.52506773e-04,4.52284600e-12
2529,4.33081764e-03,2.52343070e-04,4.51997474e-12
2530,4.32809458e-03,2.52179528e-04,4.51710630e-12
2531,4.32537417e-03,2.52016147e-04,4.51424069e-12
2532,4.32265641e-03,2.51852926e-04,4.51137791e-12
2533,4.31994130e-03,2.51689866e-04,4.50851793e-12
2534,4.31722884e-03,2.51526966e-04,4.50566077e-12
2535,4.31451901e-03,2.51364225e-04,4.50280642e-12
2536,4.31181181e-03,2.51201645e-04,4.49995487e-12
2537,4.30910725e-03,2.51039224e-04,4.49710612e-12
2538,4.30640532e-03,2.50876962e-04,4.49426017e-12
2539,4.30370601e-03,2.50714859e-04,4.49141700e-12
2540,4.30100932e-03,2.50552915e-04,4.48857663e-12
2541,4.29831525e-03,2.50391130e-04,4.48573904e-12
2542,4.29562379e-03,2.50229503e-04,4.48290423e-12
2543,4.29293495e-03,2.50068035e-04,4.48007219e-12
2544,4.29024870e-03,2.49906724e-04,4.47724293e-12
2545,4.28756506e-03,2.49745571e-04,4.47441643e-12
2546,4.28488402e-03,2.49584576e-04,4.47159270e-12
2547,4.28220557e-03,2.49423738e-04,4.46877173e-12
2548,4.27952972e-03,2.49263057e-04,4.46595351e-12
2549,4.27685645e-03,2.49102533e-04,4.46313805e-12
2550,4.27418576e-03,2.48942166e-04,4.46032533e-12
2551,4.27151765e-03,2.48781955e-04,4.45751536e-12
2552,4.26885212e-03,2.48621900e-04,4.45470813e-12
2553,4.26618917e-03,2.48462002e-04,4.45190363e-12
2554,4.26352878e-03,2.48302260e-04,4.44910187e-12
2555,4.26087096e-03,2.48142673e-04,4.44630283e-12
2556,4.25821570e-03,2.47983242e-04,4.44350652e-12
2557,4.25556299e-03,2.47823966e-04,4.44071293e-12
2558,4.25291285e-03,2.47664845e-04,4.43792206e-12
2559,4.25026525e-03,2.47505879e-04,4.43513390e-12
2560,4.24762020e-03,2.47347067e-04,4.43234845e-12
2561,4.24497769e-03,2.47188410e-04,4.42956570e-12
2562,4.24233773e-03,2.47029907e-04,4.42678565e-12
2563,4.23970030e-03,2.46871558e-04,4.42400831e-12
2564,4.23706541e-03,2.46713363e-04,4.42123365e-12
2565,4.23443304e-03,2.46555322e-04,4.41846169e-12
2566,4.23180320e-03,2.46397434e-04,4.41569241e-12
2567,4.22917588e-03,2.46239699e-04,4.41292582e-12
2568,4.22655109e-03,2.46082117e-04,4.41016190e-12
2569,4.22392880e-03,2.45924688e-04,4.40740066e-12
2570,4.22130903e-03,2.45767412e-04,4.40464209e-12
2571,4.21869177e-03,2.45610288e-04,4.40188618e-12
2572,4.21607702e-03,2.45453316e-04,4.39913294e-12
2573,4.21346476e-03,2.45296496e-04,4.39638236e-12
2574,4.21085501e-03,2.45139828e-04,4.39363444e-12
2575,4.20824775e-03,2.44983312e-04,4.39088917e-12
2576,4.20564298e-03,2.44826947e-04,4.38814654e-12
2577,4.20304069e-03,2.44670733e-04,4.38540657e-12
2578,4.20044089e-03,2.44514670e-04,4.38266923e-12
2579,4.19784358e-03,2.44358758e-04,4.37993453e-12
2580,4.19524874e-03,2.44202996e-04,4.37720246e-12
2581,4.19265637e-03,2.44047385e-04,4.37447303e-12
2582,4.19006648e-03,2.43891924e-04,4.37174622e-12
2583,4.18747905e-03,2.43736613e-04,4.36902203e-12
2584,4.18489408e-03,2.43581452e-04,4.36630046e-12
2585,4.18231158e-03,2.43426440e-04,4.36358151e-12
2586,4.17973153e-03,2.43271578e-04,4.36086517e-12
2587,4.17715394e-03,2.43116865e-04,4.35815144e-12
2588,4.17457880e-03,2.42962301e-04,4.35544031e-12
2589,4.17200610e-03,2.42807886e-04,4.35273179e-12
2590,4.16943585e-03,2.42653620e-04,4.35002586e-12
2591,4.16686804e-03,2.42499501e-04,4.34732252e-12
2592,4.16430266e-03,2.42345531e-04,4.34462178e-12
2593,4.16173972e-03,2.42191710e-04,4.34192362e-12
2594,4.15917921e-03,2.42038036e-04,4.33922805e-12
2595,4.15662113e-03,2.41884509e-04,4.33653505e-12
2596,4.15406547e-03,2.41731130e-04,4.33384463e-12
2597,4.15151223e-03,2.41577899e-04,4.33115678e-12
2598,4.14896140e-03,2.41424814e-04,4.32847151e-12
2599,4.14641299e-03,2.41271876e-04,4.32578879e-12
2600,4.14386699e-03,2.41119085e-04,4.32310864e-12
2601,4.14132340e-03,2.40966440e-04,4.32043105e-12
2602,4.13878221e-03,2.40813942e-04,4.31775601e-12
2603,4.13624342e-03,2.40661590e-04,4.31508352e-12
2604,4.13370703e-03,2.40509384e-04,4.31241358e-12
2605,4.13117304e-03,2.40357323e-04,4.30974619e-12
2606,4.12864143e-03,2.40205408e-04,4.30708133e-12
2607,4.12611221e-03,2.40053638e-04,4.30441901e-12
2608,4.12358538e-03,2.39902014e-04,4.30175923e-12
2609,4.12106092e-03,2.39750534e-04,4.29910198e-12
2610,4.11853885e-03,2.39599199e-04,4.29644725e-12
2611,4.11601915e-03,2.39448009e-04,4.29379504e-12
2612,4.11350182e-03,2.39296963e-04,4.29114536e-12
2613,4.11098686e-03,2.39146061e-04,4.28849819e-12
2614,4.10847426e-03,2.38995304e-04,4.28585354e-12
2615,4.10596403e-03,2.38844690e-04,4.28321139e-12
2616,4.10345615e-03,2.38694220e-04,4.28057176e-12
2617,4.10095063e-03,2.38543893e-04,4.27793462e-12
2618,4.09844747e-03,2.38393710e-04,4.27529998e-12
2619,4.09594665e-03,2.38243669e-04,4.27266784e-12
2620,4.09344817e-03,2.38093772e-04,4.27003820e-12
2621,4.09095205e-03,2.37944017e-04,4.26741104e-12
2622,4.08845826e-03,2.37794405e-04,4.26478636e-12
2623,4.08596680e-03,2.37644935e-04,4.26216417e-12
2624,4.08347768e-03,2.37495607e-04,4.25954446e-12
2625,4.08099089e-03,2.37346422e-04,4.25692723e-12
2626,4.07850643e-03,2.37197378e-04,4.25431246e-12
2627,4.07602429e-03,2.37048475e-04,4.25170017e-12
2628,4.07354447e-03,2.36899714e-04,4.24909034e-12
2629,4.07106697e-03,2.36751095e-04,4.24648297e-12
2630,4.06859179e-03,2.36602616e-04,4.24387807e-12
2631,4.06611892e-03,2.36454279e-04,4.24127562e-12
2632,4.06364835e-03,2.36306081e-04,4.23867562e-12
2633,4.06118009e-03,2.36158025e-04,4.23607807e-12
2634,4.05871414e-03,2.36010109e-04,4.23348296e-12
2635,4.05625048e-03,2.35862333e-04,4.23089030e-12
2636,4.05378912e-03,2.35714697e-04,4.22830008e-12
2637,4.05133005e-03,2.35567200e-04,4.22571229e-12
2638,4.04887327e-03,2.35419844e-04,4.22312694e-12
2639,4.04641878e-03,2.35272627e-04,4.22054401e-12
2640,4.04396658e-03,2.35125549e-04,4.21796352e-12
2641,4.04151665e-03,2.34978610e-04,4.21538544e-12
2642,4.03906900e-03,2.34831810e-04,4.21280979e-12
2643,4.03662363e-03,2.34685148e-04,4.21023655e-12
2644,4.03418053e-03,2.34538626e-04,4.20766572e-12
2645,4.03173970e-03,2.34392241e-04,4.20509730e-12
2646,4.02930114e-03,2.34245995e-04,4.20253130e-12
2647,4.02686484e-03,2.34099887e-04,4.19996769e-12
2648,4.02443079e-03,2.33953917e-04,4.19740648e-12
2649,4.02199901e-03,2.33808084e-04,4.19484768e-12
2650,4.01956948e-03,2.33662389e-04,4.19229126e-12
2651,4.01714220e-03,2.33516831e-04,4.18973724e-12
2652,4.01471717e-03,2.33371410e-04,4.18718560e-12
2653,4.01229438e-03,2.33226126e-04,4.18463635e-12
2654,4.00987384e-03,2.33080979e-04,4.18208948e-12
2655,4.00745553e-03,2.32935968e-04,4.17954499e-12
2656,4.00503947e-03,2.32791094e-04,4.17700287e-12
2657,4.00262563e-03,2.32646356e-04,4.17446313e-12
2658,4.00021403e-03,2.32501754e-04,4.17192575e-12
2659,3.99780465e-03,2.32357289e-04,4.16939074e-12
2660,3.99539750e-03,2.32212958e-04,4.16685809e-12
2661,3.99299257e-03,2.32068764e-04,4.16432780e-12
2662,3.99058986e-03,2.31924705e-04,4.16179987e-12
2663,3.98818937e-03,2.31780781e-04,4.15927429e-12
2664,3.98579108e-03,2.31636992e-04,4.15675106e-12
2665,3.98339501e-03,2.31493337e-04,4.15423018e-12
2666,3.98100115e-03,2.31349818e-04,4.15171164e-12
2667,3.97860949e-03,2.31206433e-04,4.14919544e-12
2668,3.97622003e-03,2.31063183e-04,4.14668158e-12
2669,3.97383277e-03,2.30920066e-04,4.14417005e-12
2670,3.97144770e-03,2.30777084e-04,4.14166085e-12
2671,3.96906483e-03,2.30634235e-04,4.13915399e-12
2672,3.96668415e-03,2.30491520e-04,4.13664944e-12
2673,3.96430566e-03,2.30348939e-04,4.13414722e-12
2674,3.96192935e-03,2.30206491e-04,4.13164732e-12
2675,3.95955522e-03,2.30064176e-04,4.12914974e-12
2676,3.95718327e-03,2.29921994e-04,4.12665447e-12
2677,3.95481350e-03,2.29779945e-04,4.12416150e-12
2678,3.95244590e-03,2.29638029e-04,4.12167085e-12
2679,3.95008047e-03,2.29496245e-04,4.11918250e-12
2680,3.94771721e-03,2.29354593e-04,4.11669645e-12
2681,3.94535611e-03,2.29213073e-04,4.11421270e-12
2682,3.94299717e-03,2.29071686e-04,4.11173124e-12
2683,3.94064040e-03,2.28930430e-04,4.10925208e-12
2684,3.93828577e-03,2.28789306e-04,4.10677520e-12
2685,3.93593331e-03,2.28648314e-04,4.10430061e-12
2686,3.93358299e-03,2.28507452e-04,4.10182831e-12
2687,3.93123482e-03,2.28366722e-04,4.09935828e-12
2688,3.92888880e-03,2.28226123e-04,4.09689053e-12
2689,3.92654492e-03,2.28085655e-04,4.09442505e-12
2690,3.92420318e-03,2.27945317e-04,4.09196185e-12
2691,3.92186357e-03,2.27805110e-04,4.08950092e-12
2692,3.91952610e-03,2.27665033e-04,4.08704224e-12
2693,3.91719076e-03,2.27525087e-04,4.08458584e-12
2694,3.91485755e-03,2.27385270e-04,4.08213169e-12
2695,3.91252647e-03,2.27245583e-04,4.07967980e-12
2696,3.91019751e-03,2.27106026e-04,4.07723016e-12
2697,3.90787067e-03,2.26966598e-04,4.07478277e-12
2698,3.90554594e-03,2.26827300e-04,4.07233763e-12
2699,3.90322334e-03,2.26688131e-04,4.06989473e-12
2700,3.90090284e-03,2.26549091e-04,4.06745408e-12
2701,3.89858446e-03,2.26410179e-04,4.06501566e-12
2702,3.89626818e-03,2.26271397e-04,4.06257949e-12
2703,3.89395400e-03,2.26132743e-04,4.06014554e-12
2704,3.89164193e-03,2.25994217e-04,4.05771383e-12
2705,3.88933196e-03,2.25855819e-04,4.05528434e-12
2706,3.88702408e-03,2.25717550e-04,4.05285708e-12
2707,3.88471829e-03,2.25579409e-04,4.05043204e-12
2708,3.88241460e-03,2.25441395e-04,4.04800921e-12
2709,3.88011300e-03,2.25303508e-04,4.04558861e-12
2710,3.87781348e-03,2.25165750e-04,4.04317021e-12
2711,3.87551605e-03,2.25028118e-04,4.04075403e-12
2712,3.87322069e-03,2.24890614e-04,4.03834006e-12
2713,3.87092741e-03,2.24753236e-04,4.03592829e-12
2714,3.86863621e-03,2.24615985e-04,4.03351872e-12
2715,3.86634708e-03,2.24478861e-04,4.03111135e-12
2716,3.86406002e-03,2.24341863e-04,4.02870618e-12
2717,3.86177503e-03,2.24204992e-04,4.02630320e-12
2718,3.85949210e-03,2.24068247e-04,4.02390241e-12
2719,3.85721123e-03,2.23931627e-04,4.02150381e-12
2720,3.85493243e-03,2.23795134e-04,4.01910739e-12
2721,3.85265568e-03,2.23658766e-04,4.01671316e-12
2722,3.85038098e-03,2.23522524e-04,4.01432110e-12
2723,3.84810833e-03,2.23386407e-04,4.01193122e-12
2724,3.84583774e-03,2.23250415e-04,4.00954352e-12
2725,3.84356919e-03,2.23114549e-04,4.00715798e-12
2726,3.84130268e-03,2.22978807e-04,4.00477462e-12
2727,3.83903822e-03,2.22843190e-04,4.00239342e-12
2728,3.83677579e-03,2.22707697e-04,4.00001438e-12
2729,3.83451540e-03,2.22572329e-04,3.99763751e-12
2730,3.83225704e-03,2.22437085e-04,3.99526279e-12
2731,3.83000071e-03,2.22301966e-04,3.99289022e-12
2732,3.82774641e-03,2.22166970e-04,3.99051981e-12
2733,3.82549414e-03,2.22032098e-04,3.98815155e-12
2734,3.82324389e-03,2.21897350e-04,3.98578543e-12
2735,3.82099566e-03,2.21762725e-04,3.98342146e-12
2736,3.81874945e-03,2.21628224e-04,3.98105962e-12
2737,3.81650526e-03,2.21493846e-04,3.97869993e-12
2738,3.81426307e-03,2.21359590e-04,3.97634237e-12
2739,3.81202290e-03,2.21225458e-04,3.97398694e-12
2740,3.80978474e-03,2.21091449e-04,3.97163365e-12
2741,3.80754858e-03,2.20957562e-04,3.96928248e-12
2742,3.80531442e-03,2.20823797e-04,3.96693344e-12
2743,3.80308227e-03,2.20690155e-04,3.96458651e-12
2744,3.80085211e-03,2.20556635e-04,3.96224171e-12
2745,3.79862395e-03,2.20423237e-04,3.95989903e-12
2746,3.79639778e-03,2.20289960e-04,3.95755845e-12
2747,3.79417361e-03,2.20156806e-04,3.95521999e-12
2748,3.79195142e-03,2.20023773e-04,3.95288364e-12
2749,3.78973121e-03,2.19890861e-04,3.95054940e-12
2750,3.78751299e-03,2.19758070e-04,3.94821726e-12
2751,3.78529675e-03,2.19625401e-04,3.94588721e-12
2752,3.78308249e-03,2.19492853e-04,3.94355927e-12
2753,3.78087020e-03,2.19360425e-04,3.94123342e-12
2754,3.77865989e-03,2.19228118e-04,3.93890967e-12
2755,3.77645154e-03,2.19095931e-04,3.93658800e-12
2756,3.77424517e-03,2.18963865e-04,3.93426843e-12
2757,3.77204076e-03,2.18831919e-04,3.93195093e-12
2758,3.76983831e-03,2.18700093e-04,3.92963552e-12
2759,3.76763783e-03,2.18568387e-04,3.92732219e-12
2760,3.76543930e-03,2.18436801e-04,3.92501094e-12
2761,3.76324273e-03,2.18305334e-04,3.92270176e-12
2762,3.76104812e-03,2.18173986e-04,3.92039466e-12
2763,3.75885545e-03,2.18042758e-04,3.91808962e-12
2764,3.75666474e-03,2.17911650e-04,3.91578665e-12
2765,3.75447597e-03,2.17780660e-04,3.91348574e-12
2766,3.75228914e-03,2.17649789e-04,3.91118690e-12
2767,3.75010426e-03,2.17519037e-04,3.90889012e-12
2768,3.74792131e-03,2.17388403e-04,3.90659539e-12
2769,3.74574031e-03,2.17257888e-04,3.90430271e-12
2770,3.74356123e-03,2.17127491e-04,3.90201209e-12
2771,3.74138409e-03,2.16997212e-04,3.89972351e-12
2772,3.73920888e-03,2.16867051e-04,3.89743699e-12
2773,3.73703560e-03,2.16737008e-04,3.89515250e-12
2774,3.73486424e-03,2.16607083e-04,3.89287006e-12
2775,3.73269480e-03,2.16477275e-04,3.89058965e-12
2776,3.73052729e-03,2.16347585e-04,3.88831129e-12
2777,3.72836169e-03,2.16218012e-04,3.88603495e-12
2778,3.72619801e-03,2.16088556e-04,3.88376065e-12
2779,3.72403624e-03,2.15959217e-04,3.88148837e-12
2780,3.72187638e-03,2.15829995e-04,3.87921812e-12
2781,3.71971843e-03,2.15700890e-04,3.87694990e-12
2782,3.71756238e-03,2.15571901e-04,3.87468369e-12
2783,3.71540824e-03,2.15443029e-04,3.87241951e-12
2784,3.71325600e-03,2.15314272e-04,3.87015734e-12
2785,3.71110566e-03,2.15185633e-04,3.86789718e-12
2786,3.70895722e-03,2.15057109e-04,3.86563904e-12
2787,3.70681067e-03,2.14928701e-04,3.86338290e-12
2788,3.70466601e-03,2.14800408e-04,3.86112877e-12
2789,3.70252325e-03,2.14672231e-04,3.85887664e-12
2790,3.70038237e-03,2.14544170e-04,3.85662651e-12
2791,3.69824337e-03,2.14416224e-04,3.85437839e-12
2792,3.69610626e-03,2.14288393e-04,3.85213226e-12
2793,3.69397103e-03,2.14160677e-04,3.84988812e-12
2794,3.69183768e-03,2.14033076e-04,3.84764597e-12
2795,3.68970621e-03,2.13905590e-04,3.84540582e-12
2796,3.68757660e-03,2.13778218e-04,3.84316765e-12
2797,3.68544887e-03,2.13650961e-04,3.84093146e-12
2798,3.68332301e-03,2.13523818e-04,3.83869725e-12
2799,3.68119902e-03,2.13396789e-04,3.83646503e-12
2800,3.67907689e-03,2.13269875e-04,3.83423478e-12
2801,3.67695662e-03,2.13143074e-04,3.83200650e-12
2802,3.67483821e-03,2.13016387e-04,3.82978020e-12
2803,3.67272166e-03,2.12889813e-04,3.82755587e-12
2804,3.67060697e-03,2.12763353e-04,3.82533350e-12
2805,3.66849413e-03,2.12637007e-04,3.82311310e-12
2806,3.66638314e-03,2.12510773e-04,3.82089466e-12
2807,3.66427400e-03,2.12384653e-04,3.81867818e-12
2808,3.66216670e-03,2.12258646e-04,3.81646365e-12
2809,3.66006125e-03,2.12132751e-04,3.81425109e-12
2810,3.65795765e-03,2.12006969e-04,3.81204047e-12
2811,3.65585588e-03,2.11881300e-04,3.80983180e-12
2812,3.65375595e-03,2.11755743e-04,3.80762509e-12
2813,3.65165786e-03,2.11630298e-04,3.80542032e-12
2814,3.64956159e-03,2.11504966e-04,3.80321749e-12
2815,3.64746716e-03,2.11379745e-04,3.80101660e-12
2816,3.64537456e-03,2.11254637e-04,3.79881765e-12
2817,3.64328379e-03,2.11129640e-04,3.79662064e-12
2818,3.64119484e-03,2.11004754e-04,3.79442556e-12
2819,3.63910771e-03,2.10879980e-04,3.79223241e-12
2820,3.63702240e-03,2.10755318e-04,3.79004119e-12
2821,3.63493891e-03,2.10630766e-04,3.78785189e-12
2822,3.63285724e-03,2.10506326e-04,3.78566452e-12
2823,3.63077738e-03,2.10381996e-04,3.78347908e-12
2824,3.62869933e-03,2.10257778e-04,3.78129555e-12
2825,3.62662309e-03,2.10133670e-04,3.77911394e-12
2826,3.62454866e-03,2.10009672e-04,3.77693425e-12
2827,3.62247603e-03,2.09885785e-04,3.77475646e-12
2828,3.62040520e-03,2.09762008e-04,3.77258059e-12
2829,3.61833618e-03,2.09638341e-04,3.77040663e-12
2830,3.61626895e-03,2.09514785e-04,3.76823457e-12
2831,3.61420352e-03,2.09391338e-04,3.76606441e-12
2832,3.61213988e-03,2.09268001e-04,3.76389616e-12
2833,3.61007804e-03,2.09144773e-04,3.76172980e-12
2834,3.60801798e-03,2.09021655e-04,3.75956534e-12
2835,3.60595971e-03,2.08898646e-04,3.75740278e-12
2836,3.60390323e-03,2.08775747e-04,3.75524211e-12
2837,3.60184853e-03,2.08652956e-04,3.75308332e-12
2838,3.59979561e-03,2.08530274e-04,3.75092643e-12
2839,3.59774447e-03,2.08407702e-04,3.74877142e-12
2840,3.59569511e-03,2.08285238e-04,3.74661829e-12
2841,3.59364752e-03,2.08162882e-04,3.74446704e-12
2842,3.59160171e-03,2.08040635e-04,3.74231767e-12
2843,3.58955766e-03,2.07918496e-04,3.74017018e-12
2844,3.58751539e-03,2.07796465e-04,3.73802456e-12
2845,3.58547488e-03,2.07674543e-04,3.73588081e-12
2846,3.58343613e-03,2.07552728e-04,3.73373893e-12
2847,3.58139915e-03,2.07431021e-04,3.73159892e-12
2848,3.57936393e-03,2.07309422e-04,3.72946077e-12
2849,3.57733046e-03,2.07187930e-04,3.72732449e-12
2850,3.57529875e-03,2.07066546e-04,3.72519006e-12
2851,3.57326880e-03,2.06945269e-04,3.72305750e-12
2852,3.57124059e-03,2.06824099e-04,3.72092679e-12
2853,3.56921414e-03,2.06703036e-04,3.71879793e-12
2854,3.56718943e-03,2.06582079e-04,3.71667092e-12
2855,3.56516647e-03,2.06461230e-04,3.71454577e-12
2856,3.56314525e-03,2.06340487e-04,3.71242246e-12
2857,3.56112577e-03,2.06219851e-04,3.71030099e-12
2858,3.55910803e-03,2.06099321e-04,3.70818137e-12
2859,3.55709203e-03,2.05978898e-04,3.70606359e-12
2860,3.55507777e-03,2.05858580e-04,3.70394765e-12
2861,3.55306524e-03,2.05738369e-04,3.70183354e-12
2862,3.55105443e-03,2.05618263e-04,3.69972127e-12
2863,3.54904536e-03,2.05498263e-04,3.69761082e-12
2864,3.54703802e-03,2.05378369e-04,3.69550221e-12
2865,3.54503240e-03,2.05258580e-04,3.69339542e-12
2866,3.54302850e-03,2.05138897e-04,3.69129046e-12
2867,3.54102632e-03,2.05019319e-04,3.68918733e-12
2868,3.53902586e-03,2.04899846e-04,3.68708601e-12
2869,3.53702712e-03,2.04780478e-04,3.68498651e-12
2870,3.53503009e-03,2.04661215e-04,3.68288883e-12
2871,3.53303478e-03,2.04542056e-04,3.68079296e-12
2872,3.53104118e-03,2.04423002e-04,3.67869890e-12
2873,3.52904928e-03,2.04304053e-04,3.67660666e-12
2874,3.52705909e-03,2.04185208e-04,3.67451622e-12
2875,3.52507061e-03,2.04066468e-04,3.67242758e-12
2876,3.52308383e-03,2.03947831e-04,3.67034076e-12
2877,3.52109875e-03,2.03829298e-04,3.66825573e-12
2878,3.51911537e-03,2.03710870e-04,3.66617250e-12
2879,3.51713368e-03,2.03592545e-04,3.66409107e-12
2880,3.51515369e-03,2.03474324e-04,3.66201143e-12
2881,3.51317539e-03,2.03356206e-04,3.65993358e-12
2882,3.51119879e-03,2.03238192e-04,3.65785753e-12
2883,3.50922392e-03,2.03120281e-04,3.65578327e-12
2884,3.50725127e-03,2.03002473e-04,3.65371079e-12
2885,3.50528032e-03,2.02884768e-04,3.65164009e-12
2886,3.50331104e-03,2.02767166e-04,3.64957118e-12
2887,3.50134345e-03,2.02649667e-04,3.64750405e-12
2888,3.49937753e-03,2.02532270e-04,3.64543869e-12
2889,3.49741329e-03,2.02414976e-04,3.64337512e-12
2890,3.49545072e-03,2.02297785e-04,3.64131331e-12
2891,3.49348982e-03,2.02180696e-04,3.63925328e-12
